r,u,residual
7.710999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.712000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.712999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.714000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.715000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.715999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.717000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.718000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.718999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.720000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.721000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.721999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.723000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.723999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.725000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.726000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.726999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.728000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.729000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.729999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.731000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.732000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.732999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.734000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.735000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.735999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.737000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.737999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.739000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.740000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.740999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.742000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.743000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.743999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.745000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.746000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.746999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.748000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.748999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.750000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.751000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.751999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.753000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.754000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.754999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.756000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.757000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.757999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.759000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.760000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.760999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.762000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.762999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.764000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.765000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.765999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.767000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.768000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.768999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.770000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.771000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.771999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.773000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.773999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.775000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.776000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.776999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.778000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.779000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.779999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.781000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.782000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.782999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.784000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.785000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.785999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.787000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.787999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.789000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.790000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.790999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.792000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.793000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.793999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.795000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.796000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.796999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.798000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.798999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.801000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.801999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.803000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.804000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.804999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.806000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.807000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.807999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.809000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.810000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.810999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.812000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.812999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.814000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.815000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.815999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.817000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.818000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.818999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.820000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.821000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.821999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.823000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.823999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.825000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.826000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.826999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.828000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.829000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.829999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.831000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.832000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.832999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.834000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.835000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.835999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.837000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.837999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.839000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.840000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.840999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.842000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.843000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.843999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.845000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.846000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.846999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.848000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.848999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.850000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.851000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.851999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.853000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.854000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.854999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.856000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.857000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.857999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.859000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.860000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.860999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.862000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.862999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.864000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.865000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.865999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.867000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.868000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.868999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.870000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.871000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.871999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.873000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.873999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.875000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.876000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.876999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.878000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.879000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.879999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.881000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.882000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.882999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.884000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.885000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.885999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.887000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.887999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.889000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.890000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.890999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.892000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.893000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.893999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.895000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.896000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.896999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.898000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.898999999999999488e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.901000000000000512e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.901999999999999602e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.903000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.904000000000000625e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.904999999999999716e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.906000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.907000000000000739e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.907999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.909000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.910000000000000853e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.910999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.912000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.912999999999999545e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.914000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.915000000000000568e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.915999999999999659e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.917000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.918000000000000682e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.918999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.920000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.921000000000000796e+01,5.000000000000000000e-01,0.000000000000000000e+00
7.921999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
